id;givens;agility;used;seconds;variables;n_phases;conflicts;level;MB;limit;learned;original
19-1939;19;0.5;73.7;0.0;239;2;24;5.4;0.3;1000;2;59
19-1940;19;4.4;90.7;0.0;251;2;72;8.0;0.3;1000;47;62
19-1941;19;1.1;84.5;0.0;246;2;23;9.4;0.3;1000;10;60
19-1942;19;9.4;90.4;0.0;246;3;138;5.4;0.3;1100;129;62
19-1943;19;8.1;94.5;0.0;273;2;104;9.9;0.3;1000;87;61
19-1944;19;1.6;82.6;0.0;277;2;23;8.5;0.3;1000;16;62
19-1945;19;14.1;95.7;0.0;278;7;423;14.3;0.4;1331;414;62
19-1946;19;3.3;86.7;0.0;277;2;48;8.0;0.3;1000;35;62
19-1947;19;0.0;100.0;0.0;0;2;68;0.0;0.3;0;0;0
19-1948;19;7.4;97.8;0.0;234;2;111;6.9;0.3;1000;81;62
19-1949;19;1.0;83.5;0.0;240;2;27;2.7;0.3;1000;7;58
19-1950;19;8.7;96.2;0.0;260;4;142;8.6;0.3;1100;129;59
19-1951;19;0.9;73.7;0.0;252;2;28;4.0;0.3;1000;7;61
19-1952;19;6.8;88.9;0.0;249;3;108;7.7;0.3;1100;93;62
19-1953;19;5.7;90.3;0.0;277;2;92;9.1;0.3;1000;84;62
19-1954;19;7.9;85.0;0.0;277;3;121;7.9;0.3;1100;116;62
19-1955;19;10.3;86.1;0.0;299;4;173;9.0;0.3;1100;172;62
19-1956;19;4.9;91.4;0.0;246;2;68;8.1;0.3;1000;57;62
19-1957;19;0.0;100.0;0.0;0;2;64;0.0;0.3;0;0;0
19-1958;19;2.8;87.5;0.0;236;2;46;5.0;0.3;1000;24;59
19-1959;19;0.0;100.0;0.0;0;2;61;0.0;0.3;0;0;0
19-1960;19;8.2;90.9;0.0;251;3;125;7.2;0.3;1100;104;62
19-1961;19;3.5;85.3;0.0;265;2;58;12.3;0.3;1000;43;62
19-1962;19;4.7;83.7;0.0;205;2;87;6.0;0.3;1000;63;51
19-1963;19;8.5;90.0;0.0;280;3;132;8.1;0.3;1100;124;62
19-1964;19;1.7;92.6;0.0;125;2;47;3.0;0.3;1000;10;55
19-1965;19;13.3;100.0;0.0;288;7;444;16.3;0.4;1331;440;62
19-1966;19;6.6;90.1;0.0;260;2;103;8.2;0.3;1000;87;62
19-1967;19;3.4;82.2;0.0;254;2;48;7.8;0.3;1000;37;62
19-1968;19;8.9;95.5;0.0;226;3;146;7.0;0.3;1100;110;57
19-1969;19;7.7;87.2;0.0;238;3;139;7.8;0.3;1100;112;60
19-1970;19;5.0;92.7;0.0;268;2;74;10.5;0.3;1000;62;62
19-1971;19;0.0;100.0;0.0;0;2;47;0.0;0.3;0;0;0
19-1972;19;0.0;100.0;0.0;0;2;43;0.0;0.3;0;0;0
19-1973;19;7.6;91.6;0.0;253;4;126;8.2;0.3;1100;115;62
19-1974;19;5.3;87.0;0.0;251;2;94;7.5;0.3;1000;78;61
19-1975;19;2.8;91.9;0.0;260;2;32;9.1;0.3;1000;18;62
19-1976;19;8.0;89.3;0.0;274;2;108;10.8;0.3;1000;97;62
19-1977;19;5.2;92.3;0.0;286;2;60;11.3;0.3;1000;60;62
19-1978;19;4.5;90.8;0.0;235;2;70;7.0;0.3;1000;48;62
19-1979;19;14.9;100.0;0.0;272;8;584;10.6;0.4;1464;573;62
19-1980;19;9.0;100.0;0.0;0;3;131;5.8;0.3;1100;85;61
19-1981;19;4.4;84.4;0.0;273;2;68;8.7;0.3;1000;61;62
19-1982;19;4.1;85.5;0.0;263;2;60;9.5;0.3;1000;47;60
19-1983;19;1.6;83.7;0.0;210;2;48;4.8;0.3;1000;12;57
19-1984;19;0.7;80.8;0.0;226;2;26;5.4;0.3;1000;6;56
19-1985;19;6.1;92.6;0.0;265;2;86;5.8;0.3;1000;62;62
19-1986;19;13.6;97.9;0.0;268;7;406;9.8;0.4;1331;396;62
19-1987;19;2.9;90.5;0.0;280;2;35;6.2;0.3;1000;33;62
19-1988;19;1.0;85.7;0.0;219;2;30;9.6;0.3;1000;9;58
19-1989;19;7.6;92.5;0.0;264;3;121;8.0;0.3;1100;108;62
19-1990;19;8.4;95.2;0.0;137;3;138;7.2;0.3;1100;115;62
19-1991;19;2.1;87.8;0.0;243;2;37;5.8;0.3;1000;25;58
19-1992;19;8.4;90.3;0.0;226;3;130;5.5;0.3;1100;103;60
19-1993;19;7.8;84.5;0.0;285;2;84;7.1;0.3;1000;82;62
19-1994;19;9.5;94.4;0.0;236;4;175;11.3;0.3;1100;158;60
19-1995;19;4.1;87.1;0.0;265;2;67;6.6;0.3;1000;57;62
19-1996;19;3.8;95.7;0.0;258;2;55;11.5;0.3;1000;36;62
19-1997;19;13.8;95.6;0.0;280;7;486;13.5;0.4;1331;477;62
19-1998;19;13.4;97.4;0.0;213;4;250;10.4;0.4;1210;216;62
19-1999;19;9.3;96.8;0.0;167;3;162;6.2;0.3;1100;116;54
19-2000;19;9.4;97.7;0.0;253;4;121;9.7;0.3;1100;117;59
19-2001;19;0.0;100.0;0.0;0;2;62;0.0;0.3;0;0;0
19-2002;19;1.0;71.5;0.0;255;2;19;6.0;0.3;1000;8;62
19-2003;19;3.2;93.0;0.0;179;2;77;4.5;0.3;1000;42;53
19-2004;19;2.1;77.2;0.0;211;2;42;5.5;0.3;1000;15;59
19-2005;19;8.2;88.8;0.0;186;3;119;7.1;0.3;1100;95;62
19-2006;19;7.0;90.3;0.0;214;3;134;8.1;0.3;1100;102;58
19-2007;19;0.0;100.0;0.0;0;2;25;0.0;0.3;0;0;0
19-2008;19;10.7;95.9;0.0;253;3;213;8.3;0.3;1100;183;61
19-2009;19;3.6;86.4;0.0;279;2;55;7.4;0.3;1000;44;62
19-2010;19;0.3;86.8;0.0;183;2;41;3.8;0.3;1000;3;53
19-2011;19;10.9;89.7;0.0;262;5;249;9.5;0.3;1210;219;61
19-2012;19;1.3;98.4;0.0;127;2;83;4.1;0.3;1000;6;42
19-2013;19;7.8;88.2;0.0;271;3;110;8.3;0.3;1100;97;62
19-2014;19;5.7;89.0;0.0;242;2;107;6.6;0.3;1000;73;62
19-2015;19;0.0;100.0;0.0;0;2;31;0.0;0.3;0;0;0
19-2016;19;8.4;95.1;0.0;236;3;108;7.0;0.3;1100;106;56
19-2017;19;12.9;96.4;0.0;259;5;327;10.0;0.4;1210;320;62
19-2018;19;7.3;85.5;0.0;284;4;119;9.3;0.3;1100;109;61
19-2019;19;0.0;100.0;0.0;0;2;59;0.0;0.3;0;0;0
19-2020;19;2.4;90.5;0.0;263;2;42;8.6;0.3;1000;31;62
19-2021;19;6.9;94.4;0.0;280;2;101;10.6;0.3;1000;93;62
19-2022;19;5.6;93.3;0.0;280;2;88;8.7;0.3;1000;80;62
19-2023;19;8.3;89.3;0.0;237;3;159;7.2;0.3;1100;135;62
19-2024;19;0.0;100.0;0.0;0;2;80;0.0;0.3;0;0;0
19-2025;19;0.0;100.0;0.0;0;2;35;0.0;0.3;0;0;0
19-2026;19;5.8;90.5;0.0;230;2;81;7.8;0.3;1000;72;62
19-2027;19;5.8;96.2;0.0;247;2;61;9.2;0.3;1000;54;58
19-2028;19;6.7;94.1;0.0;258;2;103;8.6;0.3;1000;87;62
19-2029;19;0.0;100.0;0.0;0;2;74;0.0;0.3;0;0;0
19-2030;19;9.6;97.5;0.0;204;3;151;5.9;0.3;1100;114;55
19-2031;19;2.9;85.2;0.0;267;2;50;10.8;0.3;1000;38;62
19-2032;19;6.0;85.7;0.0;273;2;77;8.5;0.3;1000;71;62
19-2033;19;9.8;84.8;0.0;286;3;184;9.4;0.3;1100;183;62
19-2034;19;10.1;100.0;0.0;278;3;134;12.5;0.3;1100;131;62
19-2035;19;5.0;92.0;0.0;241;2;85;5.8;0.3;1000;58;62
19-2036;19;8.6;83.1;0.0;258;3;158;7.6;0.3;1100;142;61
19-2037;19;4.4;95.9;0.0;198;2;74;5.2;0.3;1000;49;53
19-2038;19;11.6;95.6;0.0;271;4;195;10.6;0.3;1100;189;62
19-2039;19;13.7;98.5;0.0;226;5;260;8.1;0.3;1210;221;57
19-2040;19;13.0;97.0;0.0;210;4;248;9.3;0.4;1210;226;61
19-2041;19;14.4;94.8;0.0;279;5;316;9.9;0.4;1210;312;62
19-2042;19;2.0;83.5;0.0;267;2;33;5.1;0.3;1000;22;62
19-2043;19;0.0;100.0;0.0;0;2;29;0.0;0.3;0;0;0
19-2044;19;0.0;100.0;0.0;0;2;64;0.0;0.3;0;0;0
19-2045;19;0.0;100.0;0.0;0;2;15;0.0;0.3;0;0;0
19-2046;19;6.4;91.8;0.0;217;2;119;6.8;0.3;1000;71;55
19-2047;19;1.1;83.1;0.0;265;2;27;4.2;0.3;1000;7;62
19-2048;19;2.5;93.1;0.0;201;2;48;5.0;0.3;1000;20;55
19-2049;19;2.7;90.8;0.0;206;2;62;5.3;0.3;1000;27;56
19-2050;19;3.5;79.6;0.0;245;2;53;4.7;0.3;1000;37;62
19-2051;19;7.1;88.2;0.0;278;4;136;7.2;0.3;1100;133;62
19-2052;19;0.0;100.0;0.0;0;2;50;0.0;0.3;0;0;0
19-2053;19;0.0;100.0;0.0;0;2;37;0.0;0.3;0;0;0
19-2054;19;5.6;91.9;0.0;199;2;72;5.2;0.3;1000;58;62
19-2055;19;6.9;86.6;0.0;289;2;87;9.0;0.3;1000;87;62
19-2056;19;1.5;87.5;0.0;195;2;41;5.0;0.3;1000;18;54
19-2057;19;0.0;80.1;0.0;185;2;38;2.5;0.3;1000;0;52
19-2058;19;0.0;100.0;0.0;0;2;53;0.0;0.3;0;0;0
19-2059;19;0.0;100.0;0.0;0;2;56;0.0;0.3;0;0;0
19-2060;19;4.6;85.2;0.0;201;2;58;6.1;0.3;1000;35;60
19-2061;19;11.3;95.5;0.0;271;4;205;12.1;0.3;1100;200;62
19-2062;19;4.8;87.1;0.0;257;2;82;11.6;0.3;1000;63;61
19-2063;19;4.1;80.7;0.0;286;2;48;7.2;0.3;1000;46;62
19-2064;19;0.0;100.0;0.0;0;2;53;0.0;0.3;0;0;0
19-2065;19;7.3;94.8;0.0;281;3;110;8.6;0.3;1100;100;62
19-2066;19;2.5;78.7;0.0;261;2;26;4.2;0.3;1000;19;61
19-2067;19;6.0;91.1;0.0;275;2;102;12.7;0.3;1000;84;62
19-2068;19;2.0;93.1;0.0;239;2;42;6.2;0.3;1000;16;60
19-2069;19;7.4;92.3;0.0;244;2;91;9.1;0.3;1000;76;58
19-2070;19;2.5;94.0;0.0;180;2;50;5.0;0.3;1000;17;51
19-2071;19;5.8;94.4;0.0;219;2;113;6.4;0.3;1000;71;59
19-2072;19;0.0;100.0;0.0;0;2;36;0.0;0.3;0;0;0
19-2073;19;0.2;80.8;0.0;212;2;36;2.6;0.3;1000;2;58
19-2074;19;1.1;84.9;0.0;192;2;57;3.4;0.3;1000;5;57
19-2075;19;11.8;95.1;0.0;288;5;286;9.4;0.4;1210;285;62
19-2076;19;4.7;94.5;0.0;124;2;83;3.9;0.3;1000;35;53
19-2077;19;13.0;98.4;0.0;273;4;207;12.1;0.4;1100;203;62
19-2078;19;1.4;82.3;0.0;270;2;28;5.7;0.3;1000;16;62
19-2079;19;1.9;79.7;0.0;260;2;37;9.1;0.3;1000;22;60
19-2080;19;2.9;88.2;0.0;258;2;44;3.5;0.3;1000;36;62
19-2081;19;3.9;87.8;0.0;187;2;65;5.7;0.3;1000;49;56
19-2082;19;0.0;100.0;0.0;0;2;46;0.0;0.3;0;0;0
19-2083;19;12.7;96.2;0.0;286;5;310;9.9;0.4;1210;309;62
19-2084;19;6.4;85.6;0.0;284;2;92;5.8;0.3;1000;88;62
19-2085;19;6.6;97.0;0.0;202;2;97;7.9;0.3;1000;65;53
19-2086;19;9.2;100.0;0.0;0;3;169;9.5;0.3;1100;120;62
19-2087;19;5.2;88.6;0.0;284;2;67;10.0;0.3;1000;63;62
19-2088;19;8.3;89.4;0.0;271;3;135;9.1;0.3;1100;116;62
19-2089;19;0.0;83.1;0.0;214;2;46;2.5;0.3;1000;0;59
19-2090;19;15.9;100.0;0.0;191;6;472;13.2;0.4;1331;456;62
19-2091;19;11.0;91.5;0.0;286;5;237;8.9;0.4;1210;236;62
19-2092;19;2.0;82.3;0.0;288;2;15;12.3;0.3;1000;14;62
19-2093;19;1.9;87.2;0.0;188;2;50;4.7;0.3;1000;19;57
19-2094;19;9.8;90.3;0.0;261;4;195;10.0;0.3;1100;182;62
19-2095;19;8.2;92.5;0.0;277;4;126;8.0;0.3;1100;116;62
19-2096;19;1.4;82.7;0.0;280;2;12;9.1;0.3;1000;12;62
19-2097;19;12.3;97.8;0.0;285;6;252;9.9;0.4;1210;244;62
19-2098;19;4.6;86.7;0.0;242;2;64;5.8;0.3;1000;60;57
19-2099;19;0.0;100.0;0.0;0;2;85;0.0;0.3;0;0;0
19-2100;19;10.5;97.0;0.0;275;4;201;9.5;0.3;1100;194;62
19-2101;19;4.8;84.8;0.0;288;2;76;7.6;0.3;1000;73;62
19-2102;19;0.0;100.0;0.0;0;2;35;0.0;0.3;0;0;0
19-2103;19;2.4;84.0;0.0;174;2;54;3.6;0.3;1000;20;54
19-2104;19;6.3;93.4;0.0;228;2;100;8.3;0.3;1000;76;57
19-2105;19;1.1;74.9;0.0;246;2;35;4.6;0.3;1000;8;60
19-2106;19;2.4;95.5;0.0;95;2;51;3.7;0.3;1000;19;51
19-2107;19;3.9;100.0;0.0;0;2;51;4.8;0.3;1000;23;59
19-2108;19;4.7;94.9;0.0;275;2;80;9.5;0.3;1000;78;62
19-2109;19;7.7;93.6;0.0;275;2;94;9.2;0.3;1000;94;62
19-2110;19;2.8;86.8;0.0;218;2;60;4.7;0.3;1000;27;56
19-2111;19;12.3;96.3;0.0;288;5;262;12.4;0.4;1210;262;62
19-2112;19;12.1;92.7;0.0;284;5;329;10.3;0.4;1210;328;62
19-2113;19;0.0;100.0;0.0;0;2;59;0.0;0.3;0;0;0
19-2114;19;0.5;90.3;0.0;167;2;41;4.4;0.3;1000;7;48
19-2115;19;1.6;87.2;0.0;235;2;37;5.4;0.3;1000;14;58
19-2116;19;4.6;85.9;0.0;283;2;53;10.4;0.3;1000;53;62
19-2117;19;10.9;100.0;0.0;0;3;198;6.6;0.4;1100;177;62
19-2118;19;0.0;100.0;0.0;0;2;51;0.0;0.3;0;0;0
19-2119;19;1.0;85.3;0.0;238;2;33;4.6;0.3;1000;6;60
19-2120;19;8.3;100.0;0.0;256;3;102;9.5;0.3;1100;96;62
19-2121;19;2.5;90.4;0.0;247;2;39;5.9;0.3;1000;24;58
19-2122;19;0.0;100.0;0.0;0;2;50;0.0;0.3;0;0;0
19-2123;19;12.5;85.5;0.0;285;5;325;9.6;0.4;1210;321;62
19-2124;19;3.1;90.1;0.0;267;2;43;6.2;0.3;1000;26;62
19-2125;19;1.7;88.8;0.0;198;2;56;4.8;0.3;1000;15;53
19-2126;19;5.1;92.6;0.0;192;2;79;5.5;0.3;1000;45;60
19-2127;19;0.0;100.0;0.0;0;2;36;0.0;0.3;0;0;0
19-2128;19;16.1;98.8;0.0;113;5;319;10.4;0.4;1210;280;61
19-2129;19;1.3;85.7;0.0;218;2;42;6.4;0.3;1000;12;57
19-2130;19;0.0;100.0;0.0;0;2;57;0.0;0.3;0;0;0
19-2131;19;9.1;89.8;0.0;290;3;167;8.5;0.3;1100;165;62
19-2132;19;0.0;100.0;0.0;0;2;46;0.0;0.3;0;0;0
19-2133;19;6.7;97.1;0.0;232;2;91;10.0;0.3;1000;74;57
19-2134;19;8.2;92.3;0.0;259;4;122;7.4;0.3;1100;110;60
19-2135;19;2.9;86.7;0.0;241;2;55;6.3;0.3;1000;35;59
19-2136;19;12.1;96.7;0.0;239;5;255;10.8;0.4;1210;236;62
20-0;20;5.6;89.2;0.0;251;2;80;8.6;0.3;1000;63;60
20-1;20;0.0;100.0;0.0;0;2;52;0.0;0.3;0;0;0
20-2;20;5.4;95.3;0.0;266;2;67;8.0;0.3;1000;63;61
20-3;20;5.3;94.2;0.0;231;2;72;7.0;0.3;1000;45;61
20-4;20;0.0;100.0;0.0;0;2;35;0.0;0.3;0;0;0
20-5;20;0.0;100.0;0.0;0;2;65;0.0;0.3;0;0;0
20-6;20;0.0;100.0;0.0;0;2;46;0.0;0.3;0;0;0
20-7;20;3.5;87.9;0.0;262;2;51;7.4;0.3;1000;38;61
20-8;20;0.0;100.0;0.0;0;2;26;0.0;0.3;0;0;0
20-9;20;5.0;89.8;0.0;270;2;49;13.0;0.3;1000;49;61
20-10;20;0.0;100.0;0.0;0;2;19;0.0;0.3;0;0;0
20-11;20;0.0;100.0;0.0;0;2;58;0.0;0.3;0;0;0
20-12;20;1.6;90.1;0.0;202;2;37;2.9;0.3;1000;11;56
20-13;20;2.2;83.4;0.0;233;2;29;7.7;0.3;1000;20;58
20-14;20;0.0;100.0;0.0;0;2;50;0.0;0.3;0;0;0
20-15;20;1.2;83.4;0.0;199;2;30;5.0;0.3;1000;10;52
20-16;20;3.3;100.0;0.0;0;2;63;5.5;0.3;1000;28;58
20-17;20;2.3;87.2;0.0;238;2;41;4.2;0.3;1000;23;58
20-18;20;0.0;100.0;0.0;0;2;57;0.0;0.3;0;0;0
20-19;20;6.3;83.4;0.0;287;4;119;11.2;0.3;1100;119;61
20-20;20;0.0;100.0;0.0;0;2;29;0.0;0.3;0;0;0
20-21;20;0.0;100.0;0.0;0;2;42;0.0;0.3;0;0;0
20-22;20;3.3;90.9;0.0;190;2;61;6.2;0.3;1000;20;57
20-23;20;1.1;89.7;0.0;174;2;22;5.0;0.3;1000;9;49
20-24;20;1.0;72.8;0.0;262;2;11;6.7;0.3;1000;11;61
20-25;20;0.0;100.0;0.0;0;2;36;0.0;0.3;0;0;0
20-26;20;2.9;82.7;0.0;191;2;48;4.0;0.3;1000;22;60
20-27;20;0.0;100.0;0.0;0;2;28;0.0;0.3;0;0;0
20-28;20;0.0;100.0;0.0;0;2;38;0.0;0.3;0;0;0
20-29;20;4.2;78.3;0.0;245;2;73;6.6;0.3;1000;59;60
20-30;20;3.8;94.0;0.0;269;2;43;7.0;0.3;1000;42;61
20-31;20;0.0;100.0;0.0;0;2;44;0.0;0.3;0;0;0
20-32;20;0.0;100.0;0.0;0;2;93;0.0;0.3;0;0;0
20-33;20;11.7;98.9;0.0;262;4;148;13.7;0.4;1100;142;61
20-34;20;0.0;100.0;0.0;0;2;21;0.0;0.3;0;0;0
20-35;20;0.0;100.0;0.0;0;2;79;0.0;0.3;0;0;0
20-36;20;5.2;89.6;0.0;248;2;79;9.1;0.3;1000;59;61
20-37;20;0.9;92.2;0.0;185;2;36;5.4;0.3;1000;9;53
20-38;20;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
20-39;20;2.4;89.8;0.0;248;2;43;9.0;0.3;1000;29;59
20-40;20;4.7;93.0;0.0;188;2;86;5.2;0.3;1000;50;57
20-41;20;3.4;93.8;0.0;235;2;54;6.8;0.3;1000;30;58
20-42;20;7.7;97.3;0.0;264;4;118;10.3;0.3;1100;110;60
20-43;20;9.2;94.0;0.0;248;3;128;11.4;0.3;1100;109;59
20-44;20;6.8;91.8;0.0;249;2;98;8.4;0.3;1000;83;60
20-45;20;6.2;93.0;0.0;223;2;89;7.5;0.3;1000;73;57
20-46;20;4.6;94.8;0.0;224;2;68;6.3;0.3;1000;51;58
20-47;20;0.0;100.0;0.0;0;2;27;0.0;0.3;0;0;0
20-48;20;4.9;90.4;0.0;205;2;72;6.7;0.3;1000;55;53
20-49;20;4.0;85.7;0.0;249;2;51;7.3;0.3;1000;42;59
20-50;20;2.7;86.7;0.0;248;2;43;7.6;0.3;1000;27;61
20-51;20;10.2;94.5;0.0;233;3;166;8.1;0.3;1100;132;59
20-52;20;0.0;100.0;0.0;0;2;40;0.0;0.3;0;0;0
20-53;20;0.0;100.0;0.0;0;2;80;0.0;0.3;0;0;0
20-54;20;9.6;85.5;0.0;248;3;178;6.5;0.3;1100;171;61
20-55;20;3.5;82.0;0.0;265;2;51;6.6;0.3;1000;44;61
20-56;20;0.0;100.0;0.0;0;2;49;0.0;0.3;0;0;0
20-57;20;3.0;93.0;0.0;207;2;54;7.5;0.3;1000;22;60
20-58;20;10.4;90.8;0.0;252;4;175;10.6;0.3;1100;158;61
20-59;20;7.3;93.6;0.0;237;2;90;9.1;0.3;1000;89;57
20-60;20;0.0;100.0;0.0;0;2;67;0.0;0.3;0;0;0
20-61;20;1.1;89.4;0.0;219;2;40;5.6;0.3;1000;13;59
20-62;20;0.9;82.9;0.0;274;2;14;6.4;0.3;1000;13;61
20-63;20;1.4;87.0;0.0;254;2;26;6.2;0.3;1000;13;60
20-64;20;7.5;97.8;0.0;230;2;108;7.3;0.3;1000;77;60
20-65;20;3.7;93.0;0.0;230;2;61;6.4;0.3;1000;43;58
20-66;20;10.6;96.7;0.0;223;3;142;11.1;0.3;1100;130;61
20-67;20;5.8;94.9;0.0;263;2;62;8.0;0.3;1000;61;61
20-68;20;0.9;81.8;0.0;237;2;37;6.8;0.3;1000;7;61
20-69;20;1.8;83.5;0.0;232;2;36;6.7;0.3;1000;21;60
20-70;20;0.0;100.0;0.0;0;2;67;0.0;0.3;0;0;0
20-71;20;1.4;84.0;0.0;231;2;36;7.1;0.3;1000;13;60
20-72;20;1.2;89.3;0.0;179;2;26;2.8;0.3;1000;9;50
20-73;20;0.0;100.0;0.0;0;2;34;0.0;0.3;0;0;0
20-74;20;1.0;80.2;0.0;238;2;32;7.0;0.3;1000;10;61
20-75;20;0.0;100.0;0.0;0;2;62;0.0;0.3;0;0;0
20-76;20;0.0;100.0;0.0;0;2;14;0.0;0.3;0;0;0
20-77;20;5.5;91.6;0.0;226;2;88;7.1;0.3;1000;61;59
20-78;20;0.0;100.0;0.0;0;2;30;0.0;0.3;0;0;0
20-79;20;12.5;92.3;0.0;228;3;203;9.4;0.4;1100;188;61
20-80;20;3.1;91.6;0.0;221;2;38;4.9;0.3;1000;28;55
20-81;20;0.0;100.0;0.0;0;2;29;0.0;0.3;0;0;0
20-82;20;0.0;100.0;0.0;0;2;26;0.0;0.3;0;0;0
20-83;20;2.5;88.9;0.0;254;2;40;5.0;0.3;1000;28;60
20-84;20;5.4;86.7;0.0;262;2;86;7.6;0.3;1000;82;61
20-85;20;0.0;100.0;0.0;0;2;39;0.0;0.3;0;0;0
20-86;20;9.1;89.2;0.0;245;4;172;10.0;0.3;1100;164;59
20-87;20;0.5;74.5;0.0;220;2;11;3.0;0.3;1000;6;54
20-88;20;3.4;81.3;0.0;237;2;67;5.2;0.3;1000;39;58
20-89;20;7.8;87.8;0.0;248;4;127;9.1;0.3;1100;115;60
20-90;20;8.5;93.8;0.0;235;2;97;7.0;0.3;1000;82;61
20-91;20;0.9;79.3;0.0;245;2;26;6.1;0.3;1000;8;61
20-92;20;7.2;88.1;0.0;273;4;113;10.4;0.3;1100;111;61
20-93;20;1.3;89.2;0.0;206;2;65;2.9;0.3;1000;11;59
20-94;20;4.9;86.0;0.0;253;2;58;8.7;0.3;1000;51;61
20-95;20;5.9;86.3;0.0;244;2;106;6.6;0.3;1000;81;59
20-96;20;13.5;98.5;0.0;254;5;339;10.8;0.4;1210;337;61
20-97;20;2.0;100.0;0.0;0;2;50;2.7;0.3;1000;9;52
20-98;20;11.9;97.3;0.0;209;5;248;8.6;0.4;1210;227;61
20-99;20;0.0;100.0;0.0;0;2;60;0.0;0.3;0;0;0
20-100;20;0.0;100.0;0.0;0;2;26;0.0;0.3;0;0;0
20-101;20;3.5;87.8;0.0;217;2;46;4.0;0.3;1000;27;58
20-102;20;1.1;86.0;0.0;179;2;30;3.4;0.3;1000;9;54
20-103;20;0.0;100.0;0.0;0;2;36;0.0;0.3;0;0;0
20-104;20;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
20-105;20;0.0;100.0;0.0;0;2;58;0.0;0.3;0;0;0
20-106;20;10.3;95.1;0.0;186;4;193;7.6;0.3;1100;167;59
20-107;20;6.0;83.1;0.0;282;2;85;7.0;0.3;1000;80;61
20-108;20;0.0;100.0;0.0;0;2;40;0.0;0.3;0;0;0
20-109;20;4.8;92.0;0.0;261;2;52;7.4;0.3;1000;47;61
20-110;20;0.0;100.0;0.0;0;2;36;0.0;0.3;0;0;0
20-111;20;0.0;100.0;0.0;0;2;31;0.0;0.3;0;0;0
20-112;20;2.6;95.1;0.0;173;2;62;4.6;0.3;1000;19;48
20-113;20;3.2;85.7;0.0;273;2;37;6.9;0.3;1000;34;61
20-114;20;8.9;97.1;0.0;245;3;140;9.0;0.3;1100;124;61
20-115;20;0.0;100.0;0.0;0;2;55;0.0;0.3;0;0;0
20-116;20;6.2;85.7;0.0;252;2;103;5.9;0.3;1000;89;61
20-117;20;2.0;75.2;0.0;260;2;25;4.9;0.3;1000;23;61
20-118;20;0.0;100.0;0.0;0;2;63;0.0;0.3;0;0;0
20-119;20;0.0;100.0;0.0;0;2;37;0.0;0.3;0;0;0
20-120;20;0.0;100.0;0.0;0;2;22;0.0;0.3;0;0;0
20-121;20;4.5;88.6;0.0;221;2;59;4.6;0.3;1000;36;61
20-122;20;11.7;94.7;0.0;266;5;249;8.2;0.4;1210;241;61
20-123;20;1.6;88.5;0.0;225;2;42;4.1;0.3;1000;12;61
20-124;20;0.0;100.0;0.0;0;2;53;0.0;0.3;0;0;0
20-125;20;2.5;81.6;0.0;201;2;40;3.7;0.3;1000;25;56
20-126;20;7.2;96.8;0.0;168;3;127;5.8;0.3;1100;86;54
20-127;20;0.0;100.0;0.0;0;2;19;0.0;0.3;0;0;0
20-128;20;0.0;100.0;0.0;0;2;29;0.0;0.3;0;0;0
20-129;20;0.8;82.7;0.0;197;2;32;3.0;0.3;1000;3;57
20-130;20;0.0;100.0;0.0;0;2;25;0.0;0.3;0;0;0
20-131;20;0.0;100.0;0.0;0;2;24;0.0;0.3;0;0;0
20-132;20;4.1;82.3;0.0;220;2;65;5.2;0.3;1000;42;60
20-133;20;0.0;100.0;0.0;0;2;29;0.0;0.3;0;0;0
20-134;20;1.2;74.8;0.0;266;2;27;5.4;0.3;1000;15;61
20-135;20;1.3;85.0;0.0;227;2;34;8.3;0.3;1000;11;59
20-136;20;0.6;83.5;0.0;235;2;23;7.4;0.3;1000;6;58
20-137;20;0.0;100.0;0.0;0;2;19;0.0;0.3;0;0;0
20-138;20;4.5;88.8;0.0;249;2;51;8.9;0.3;1000;45;58
20-139;20;2.2;92.3;0.0;183;2;43;4.2;0.3;1000;13;58
20-140;20;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
20-141;20;2.7;82.9;0.0;254;2;34;7.5;0.3;1000;28;61
20-142;20;0.0;100.0;0.0;0;2;34;0.0;0.3;0;0;0
20-143;20;2.5;87.5;0.0;264;2;29;6.7;0.3;1000;21;61
20-144;20;1.8;78.3;0.0;254;2;32;5.5;0.3;1000;17;61
20-145;20;0.0;100.0;0.0;0;2;57;0.0;0.3;0;0;0
20-146;20;0.0;100.0;0.0;0;2;53;0.0;0.3;0;0;0
20-147;20;0.0;100.0;0.0;0;2;33;0.0;0.3;0;0;0
20-148;20;0.0;100.0;0.0;0;2;17;0.0;0.3;0;0;0
20-149;20;2.7;94.2;0.0;164;2;63;3.7;0.3;1000;17;51
20-150;20;2.6;90.5;0.0;215;2;40;5.4;0.3;1000;19;60
20-151;20;1.6;85.0;0.0;229;2;38;4.8;0.3;1000;17;59
20-152;20;8.8;87.2;0.0;266;4;154;10.8;0.3;1100;151;61
20-153;20;0.7;92.3;0.0;180;2;50;5.8;0.3;1000;5;51
20-154;20;0.0;100.0;0.0;0;2;41;0.0;0.3;0;0;0
20-155;20;2.0;92.3;0.0;199;2;66;5.8;0.3;1000;23;55
20-156;20;0.0;100.0;0.0;0;2;25;0.0;0.3;0;0;0
